path,category,title,use,inspection,sections
deployment/evidence/CC-36-phase-2-kubernetes-fault-qualification.json,Review or evidence,CC-36-phase-2-kubernetes-fault-qualification,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, recordedAt, imageSourceRevision, fixtureSource, report, tests, limits"
deployment/evidence/CC-36-phase-2-kubernetes-fault-timeout-failure.json,Review or evidence,CC-36-phase-2-kubernetes-fault-timeout-failure,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, scope, report, failure, correction, regression, logs, limits"
deployment/evidence/CC-36-phase-2-kubernetes-operator-cli-restore.json,Review or evidence,CC-36-phase-2-kubernetes-operator-cli-restore,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: scope, cluster, context, kubeconfig, nodeImage, nodes, images, sourceRevision, sourceState, qualifiesDistrictStorage, networkPolicyEnforced, loadBalancerQualified, status, applicationState, sourceNamespace, targetNamespace, operatorCli, operatorAdapter, quiesce, sourceWorkloads, targetWorkloads, sourceStartup, targetStartup, sourcePvcs, targetPvcs, backup, restore, fixtures, isolation, durationMilliseconds, testedAt, limitations, oldSessionRejected, preservedTheme, restoredOperations, application"
deployment/evidence/CC-36-phase-2-kubernetes-process-faults.json,Review or evidence,CC-36-phase-2-kubernetes-process-faults,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, sourceRevision, images, recordedAt, application, faults, upgrade, installer, limits, ownedClusterRemoved"
deployment/evidence/CC-36-phase-2-kubernetes-restore.json,Review or evidence,CC-36-phase-2-kubernetes-restore,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: scope, cluster, context, kubeconfig, nodeImage, nodes, images, sourceRevision, sourceState, qualifiesDistrictStorage, networkPolicyEnforced, loadBalancerQualified, status, applicationState, sourceNamespace, targetNamespace, operatorAdapter, quiesce, sourceWorkloads, targetWorkloads, sourceStartup, targetStartup, sourcePvcs, targetPvcs, backup, restore, fixtures, isolation, durationMilliseconds, testedAt, limitations, oldSessionRejected, preservedTheme, restoredOperations, application"
deployment/evidence/CC-36-phase-2-kubernetes-shutdown-observation.json,Review or evidence,CC-36-phase-2-kubernetes-shutdown-observation,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, recordedAt, publishedFailure, correction, regression, limits, fullWorkflow"
deployment/evidence/CC-36-phase-2-kubernetes.json,Review or evidence,CC-36-phase-2-kubernetes,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, checkedAt, elapsedMilliseconds, images, application, nodes, apiReplicas, workerRescheduled, limits"
deployment/evidence/CC-36-phase-2-native-operator-cli.json,Review or evidence,CC-36-phase-2-native-operator-cli,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, sourceRevision, fixtureRevision, command, durationSeconds, logSha256, result, nativeToolProvenance, limits"
deployment/evidence/CC-36-phase-2-operator-cli-qualification.json,Review or evidence,CC-36-phase-2-operator-cli-qualification,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, recordedAt, baseGitRevision, fixtureState, sourceFiles, checks, profiles, ownedContainersRemaining, ownedPortForwardProcessesRemaining, applicationUiChanged, limits"
deployment/evidence/CC-36-phase-2-published-bundle-install.json,Review or evidence,CC-36-phase-2-published-bundle-install,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, recordedAt, durationMs, images, sourceRevision, imageMirrors, installer, browser, readinessChecks, sessionSurvivedRestart, limits"
deployment/evidence/CC-36-phase-2-published-cli-install.json,Review or evidence,CC-36-phase-2-published-cli-install,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, recordedAt, durationMs, images, sourceRevision, imageMirrors, installer, browser, readinessChecks, sessionSurvivedRestart, limits"
deployment/evidence/CC-36-phase-2-published-kubernetes-restore.json,Review or evidence,CC-36-phase-2-published-kubernetes-restore,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: scope, cluster, context, kubeconfig, nodeImage, nodes, images, sourceRevision, sourceState, qualifiesDistrictStorage, networkPolicyEnforced, loadBalancerQualified, status, applicationState, sourceNamespace, targetNamespace, operatorAdapter, quiesce, sourceWorkloads, targetWorkloads, sourceStartup, targetStartup, sourcePvcs, targetPvcs, backup, restore, fixtures, isolation, durationMilliseconds, testedAt, limitations, oldSessionRejected, preservedTheme, restoredOperations, application"
deployment/evidence/CC-36-phase-2-published-kubernetes.json,Review or evidence,CC-36-phase-2-published-kubernetes,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, checkedAt, elapsedMilliseconds, images, application, nodes, apiReplicas, workerRescheduled, limits"
deployment/evidence/CC-36-phase-2-quiescence-kubernetes-restore-608df6f.json,Review or evidence,CC-36-phase-2-quiescence-kubernetes-restore-608df6f,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: scope, cluster, context, kubeconfig, nodeImage, nodes, images, sourceRevision, sourceState, qualifiesDistrictStorage, networkPolicyEnforced, loadBalancerQualified, status, applicationState, sourceNamespace, targetNamespace, operatorCli, operatorAdapter, quiesce, sourceWorkloads, targetWorkloads, sourceStartup, targetStartup, sourcePvcs, targetPvcs, backup, restore, fixtures, isolation, durationMilliseconds, testedAt, limitations, oldSessionRejected, preservedTheme, restoredOperations, application"
deployment/evidence/CC-37-development-workflow-validation.json,Review or evidence,CC-37-development-workflow-validation,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, recordedAt, scope, checks, localNxElapsedSeconds, workflowChanges, limitations, files"
deployment/evidence/CC-37-hosted-maintenance-validation.json,Review or evidence,CC-37-hosted-maintenance-validation,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, recordedAt, scope, baseRevision, command, result, checks, coverage, limitations, files"
deployment/evidence/CC-37-phase-2-all-docker-upgrade.json,Review or evidence,CC-37-phase-2-all-docker-upgrade,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: application, status, project, profile, acceptedRelease, workingTree, baseGitRevision, artifact, before, after, releaseB, releaseInventories, checks, prerequisiteExceptions, baseline, imageMirrors, registryTransport, limits"
deployment/evidence/CC-37-phase-2-bundle-discovery-validation.json,Review or evidence,CC-37-phase-2-bundle-discovery-validation,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, recordedAt, baseRevision, sourceState, files, regression, checks, limits"
deployment/evidence/CC-37-phase-2-bundle-kubernetes-restore-be11ad2.json,Review or evidence,CC-37-phase-2-bundle-kubernetes-restore-be11ad2,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: scope, cluster, context, kubeconfig, nodeImage, nodes, images, sourceRevision, sourceState, qualifiesDistrictStorage, networkPolicyEnforced, loadBalancerQualified, status, applicationState, sourceNamespace, targetNamespace, operatorCli, operatorAdapter, quiesce, sourceWorkloads, targetWorkloads, sourceStartup, targetStartup, sourcePvcs, targetPvcs, backup, restore, fixtures, isolation, durationMilliseconds, testedAt, limitations, oldSessionRejected, preservedTheme, restoredOperations, application"
deployment/evidence/CC-37-phase-2-bundle-kubernetes-upgrade-be11ad2.json,Review or evidence,CC-37-phase-2-bundle-kubernetes-upgrade-be11ad2,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, checkedAt, elapsedMilliseconds, images, sourceRevision, imageBuildId, workingTree, qualificationSourceRevision, qualificationWorkingTree, upgrade, application, nodes, apiReplicas, workerRescheduled, installer, limits"
deployment/evidence/CC-37-phase-2-distributed-hybrid-cli-upgrade.json,Review or evidence,CC-37-phase-2-distributed-hybrid-cli-upgrade,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, upgrade, sourceRevision, images, recordedAt, durationMs, hosts, commands, apiReplicaCount, sessionChecks, qualificationSourceState, originalRenderPreserved, application, limits, ownedResourcesRemoved"
deployment/evidence/CC-37-phase-2-eighteenth-published-run.json,Review or evidence,CC-37-phase-2-eighteenth-published-run,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, recordedAt, sourceRevision, candidate, pr, releasePublished, failures, limits, verifiedReports"
deployment/evidence/CC-37-phase-2-eighth-published-run.json,Review or evidence,CC-37-phase-2-eighth-published-run,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: sourceRevision, status, workflowUrl, jobs, publishedBundle, acceptedRelease, prCi, failures"
deployment/evidence/CC-37-phase-2-eleventh-published-run.json,Review or evidence,CC-37-phase-2-eleventh-published-run,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: databaseId, headSha, status, conclusion, url, recordedAt, jobs, failures, pullRequestCi, limits"
